09:04 02/12/2021,,PC1,37.8,40.4,35.2,0,0,0,0
09:04 02/12/2021,,PDR,93.0,99.5,86.5,0,0,0,0
09:04 02/12/2021,,PHR,73.3,78.4,68.2,0,0,0,0
09:04 02/12/2021,,PLX,54.3,58.1,50.5,0,0,0,0
09:04 02/12/2021,,PME,77.0,82.3,71.7,0,0,0,0
09:04 02/12/2021,,PNJ,97.3,104.1,90.5,0,0,0,0
09:04 02/12/2021,,POM,15.75,16.85,14.65,0,0,0,0
09:04 02/12/2021,,POW,14.0,14.95,13.05,0,0,0,0
09:04 02/12/2021,,PPC,22.95,24.55,21.35,0,0,0,0
09:04 02/12/2021,,PVD,27.75,29.65,25.85,0,0,0,0
09:04 02/12/2021,,PVT,24.0,25.65,22.35,0,0,0,0
09:04 02/12/2021,,REE,69.9,74.7,65.1,0,0,0,0
09:04 02/12/2021,,SAB,156.5,167.4,145.6,0,0,0,0
09:04 02/12/2021,,SAM,20.0,21.4,18.6,0,0,0,0
09:04 02/12/2021,,SBT,24.8,26.5,23.1,0,0,0,0
09:04 02/12/2021,,SCS,155.0,165.8,144.2,0,0,0,0
09:04 02/12/2021,,SJS,77.0,82.3,71.7,0,0,0,0
09:04 02/12/2021,,SSI,55.2,59.0,51.4,0,0,0,0
09:04 02/12/2021,,STB,29.9,31.95,27.85,0,0,0,0
09:04 02/12/2021,,SZC,60.8,65.0,56.6,0,0,0,0
09:04 02/12/2021,,TCB,52.4,56.0,48.75,0,0,0,0
09:04 02/12/2021,,TCH,24.3,26.0,22.6,0,0,0,0
09:04 02/12/2021,,TCM,75.0,80.2,69.8,0,0,0,0
09:04 02/12/2021,,TLH,22.9,24.5,21.3,0,0,0,0
09:04 02/12/2021,,TPB,48.25,51.6,44.9,0,0,0,0
09:04 02/12/2021,,VCB,99.0,105.9,92.1,0,0,0,0
09:04 02/12/2021,,VCG,51.0,54.5,47.45,0,0,0,0
09:04 02/12/2021,,VCI,78.2,83.6,72.8,0,0,0,0
09:04 02/12/2021,,VGC,52.1,55.7,48.5,0,0,0,0
09:04 02/12/2021,,VHC,61.7,66.0,57.4,0,0,0,0
09:04 02/12/2021,,VHM,82.9,88.7,77.1,0,0,0,0
09:04 02/12/2021,,VIB,43.0,46.0,40.0,0,0,0,0
09:04 02/12/2021,,VIC,106.0,113.4,98.6,0,0,0,0
09:04 02/12/2021,,VIX,36.6,39.15,34.05,0,0,0,0
09:04 02/12/2021,,VJC,120.0,128.4,111.6,0,0,0,0
09:04 02/12/2021,,VND,78.0,83.4,72.6,0,0,0,0
09:04 02/12/2021,,VNM,87.5,93.6,81.4,0,0,0,0
09:04 02/12/2021,,VPB,37.9,40.55,35.25,0,0,0,0
09:04 02/12/2021,,VPI,53.6,57.3,49.85,0,0,0,0
09:04 02/12/2021,,VRE,29.7,31.75,27.65,0,0,0,0
09:09 02/12/2021,,ACB,33.5,35.8,31.2,0,0,0,0
09:09 02/12/2021,,APH,38.4,41.05,35.75,0,0,0,0
09:09 02/12/2021,,ASM,21.35,22.8,19.9,0,0,0,0
09:09 02/12/2021,,BCM,54.6,58.4,50.8,0,0,0,0
09:09 02/12/2021,,BHN,61.9,66.2,57.6,0,0,0,0
09:09 02/12/2021,,BID,44.3,47.4,41.2,0,0,0,0
09:09 02/12/2021,,BMP,59.4,63.5,55.3,0,0,0,0
09:09 02/12/2021,,BVH,61.1,65.3,56.9,0,0,0,0
09:09 02/12/2021,,BWE,47.0,50.2,43.75,0,0,0,0
09:09 02/12/2021,,CII,28.9,30.9,26.9,0,0,0,0
09:09 02/12/2021,,CTD,80.0,85.6,74.4,0,0,0,0
09:09 02/12/2021,,CTG,34.0,36.35,31.65,0,0,0,0
09:09 02/12/2021,,DBC,78.0,83.4,72.6,0,0,0,0
09:09 02/12/2021,,DCM,40.25,43.05,37.45,0,0,0,0
09:09 02/12/2021,,DGC,163.0,174.4,151.6,0,0,0,0
09:09 02/12/2021,,DGW,130.0,139.1,120.9,0,0,0,0
09:09 02/12/2021,,DHC,93.0,99.5,86.5,0,0,0,0
09:09 02/12/2021,,DHG,102.0,109.1,94.9,0,0,0,0
09:09 02/12/2021,,DIG,65.4,69.9,60.9,0,0,0,0
09:09 02/12/2021,,DPM,52.2,55.8,48.55,0,0,0,0
09:09 02/12/2021,,DXG,33.25,35.55,30.95,0,0,0,0
09:09 02/12/2021,,EIB,27.35,29.25,25.45,0,0,0,0
09:09 02/12/2021,,FLC,15.5,16.55,14.45,0,0,0,0
09:09 02/12/2021,,FPT,98.2,105.0,91.4,0,0,0,0
09:09 02/12/2021,,GAS,98.5,105.3,91.7,0,0,0,0
09:09 02/12/2021,,GEG,20.0,21.4,18.6,0,0,0,0
09:09 02/12/2021,,GEX,45.85,49.05,42.65,0,0,0,0
09:09 02/12/2021,,GMD,49.6,53.0,46.15,0,0,0,0
09:09 02/12/2021,,GTN,21.55,23.05,20.05,0,0,0,0
09:09 02/12/2021,,GVR,38.5,41.15,35.85,0,0,0,0
09:09 02/12/2021,,HAG,8.7,9.3,8.1,0,0,0,0
09:09 02/12/2021,,HBC,26.9,28.75,25.05,0,0,0,0
09:09 02/12/2021,,HCM,48.25,51.6,44.9,0,0,0,0
09:09 02/12/2021,,HDB,32.0,34.2,29.8,0,0,0,0
09:09 02/12/2021,,HDG,71.8,76.8,66.8,0,0,0,0
09:09 02/12/2021,,HHS,12.0,12.8,11.2,0,0,0,0
